Version,2.1.7,,,,,,,,,,,,,,,,
Release Date,12/12/2010,,,,,,,,,,,,,,,,
Row Labels,Count of File,Count of REF,Count of BUG,Count of Dev#,Count of LoC+,Max of LoC+,Average of LoC+,Count of LoC-,Max of LoC-,Average of LoC-,Max of FCount,Average of FCount,Average of Date,Codechurn,Max Codechurn,Ave Codechurn,Age
 server/branches/2.2/plugins/hotdeploy/hot-deployer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/hotdeploy/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/geronimo-j2ee/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/geronimo-j2ee-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/geronimo-j2ee-schema/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/geronimo-j2ee-schema/src/main/java/org/apache/geronimo/schema/SchemaConversionUtils.java,1,1,1,1,1,0,0,1,0,0,3,3,11/05/10,2,0,0,5.285714286
 server/branches/2.2/plugins/j2ee/geronimo-naming-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/geronimo-security-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/geronimo-test-ddbean/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/geronimo-web-2.5-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/geronimo-web-2.5-builder/src/main/java/org/apache/geronimo/web25/deployment/security/SpecSecurityBuilder.java,2,2,2,2,2,15,9,2,16,8.5,4,3,10/17/10,4,31,8.75,8
 server/branches/2.2/plugins/j2ee/geronimo-web-2.5-builder/src/main/java/org/apache/geronimo/web25/deployment/security/URLPattern.java,4,4,4,4,4,0,0,4,1,0.5,4,3,10/05/10,8,1,0.25,9.714285714
 server/branches/2.2/plugins/j2ee/geronimo-web-2.5-builder/src/test/java/org/apache/geronimo/web25/deployment/security/SpecSecurityParsingTest.java,1,1,1,1,1,0,0,1,0,0,4,4,09/27/10,2,0,0,10.85714286
 server/branches/2.2/plugins/j2ee/geronimo-web-2.5-builder/src/test/resources/security/web6.xml,1,1,1,1,1,42,42,1,0,0,4,4,09/27/10,2,42,21,10.85714286
 server/branches/2.2/plugins/j2ee/j2ee-deployer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/j2ee-server/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/jsr88-ear-configurer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/jsr88-jar-configurer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/jsr88-rar-configurer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/jsr88-war-configurer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/j2ee/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jasper/geronimo-jasper/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jasper/geronimo-jasper-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jasper/jasper/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jasper/jasper-deployer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jasper/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/javamail/geronimo-mail/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/javamail/javamail/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/javamail/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jaxws/geronimo-jaxws/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jaxws/geronimo-jaxws-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jaxws/geronimo-jaxws-ejb-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jaxws/geronimo-jaxws-sun-tools/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jaxws/jaxws-deployer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jaxws/jaxws-ejb-deployer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jaxws/jaxws-sun-tools/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jaxws/jaxws-tools/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jaxws/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty/geronimo-jetty6/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty/geronimo-jetty6-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty/geronimo-jetty6-clustering-builder-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty/geronimo-jetty6-clustering-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty/jetty6/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty/jetty6-clustering-builder-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty/jetty6-clustering-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty/jetty6-deployer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty7/geronimo-jetty7/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty7/geronimo-jetty7/src/main/java/org/apache/geronimo/jetty7/connector/JettyConnector.java,1,1,1,1,1,4,4,1,4,4,10,10,10/26/10,2,8,4,6.714285714
 server/branches/2.2/plugins/jetty7/geronimo-jetty7/src/main/java/org/apache/geronimo/jetty7/GeronimoServletHolder.java,2,2,2,2,2,1,0.5,2,1,0.5,10,7,10/31/10,4,2,0.5,6
 server/branches/2.2/plugins/jetty7/geronimo-jetty7/src/main/java/org/apache/geronimo/jetty7/handler/GeronimoWebAppContext.java,1,1,1,1,1,0,0,1,0,0,2,2,10/26/10,2,0,0,6.714285714
 server/branches/2.2/plugins/jetty7/geronimo-jetty7/src/main/java/org/apache/geronimo/jetty7/handler/InjectionServletHandler.java,1,1,1,1,1,0,0,1,0,0,10,10,10/26/10,2,0,0,6.714285714
 server/branches/2.2/plugins/jetty7/geronimo-jetty7/src/main/java/org/apache/geronimo/jetty7/JettyServletRegistration.java,3,3,3,3,3,1,0.333333333,3,1,0.333333333,10,5.666666667,10/29/10,6,2,0.333333333,6.285714286
 server/branches/2.2/plugins/jetty7/geronimo-jetty7/src/main/java/org/apache/geronimo/jetty7/security/auth/NoneAuthenticator.java,1,1,1,1,1,0,0,1,0,0,10,10,10/26/10,2,0,0,6.714285714
 server/branches/2.2/plugins/jetty7/geronimo-jetty7/src/main/java/org/apache/geronimo/jetty7/WebAppContextWrapper.java,3,3,3,3,3,2,0.666666667,3,9,3,10,5.666666667,10/29/10,6,11,1.833333333,6.285714286
 server/branches/2.2/plugins/jetty7/geronimo-jetty7/src/test/java/org/apache/geronimo/jetty7/AbstractWebModuleTest.java,2,2,2,2,2,1,0.5,2,1,0.5,10,6.5,11/06/10,4,2,0.5,5.142857143
 server/branches/2.2/plugins/jetty7/geronimo-jetty7-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty7/geronimo-jetty7-clustering-builder-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty7/geronimo-jetty7-clustering-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty7/geronimo-jetty7-clustering-wadi/src/main/java/org/apache/geronimo/jetty7/cluster/ClusteredSessionHandler.java,1,1,1,1,1,5,5,1,16,16,10,10,10/26/10,2,21,10.5,6.714285714
 server/branches/2.2/plugins/jetty7/geronimo-jetty7-clustering-wadi/src/main/java/org/apache/geronimo/jetty7/cluster/ClusteredSessionManager.java,3,3,3,3,3,4,1.333333333,3,8,2.666666667,10,5,11/02/10,6,12,2,5.714285714
 server/branches/2.2/plugins/jetty7/jetty7/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty7/jetty7/src/main/plan/plan.xml,1,1,1,1,1,0,0,1,0,0,2,2,10/28/10,2,0,0,6.428571429
 server/branches/2.2/plugins/jetty7/jetty7-clustering-builder-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty7/jetty7-clustering-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty7/jetty7-deployer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/jetty7/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/mejb/geronimo-mejb/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/mejb/mejb/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/mejb/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/agent-car-ejb/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/agent-car-jmx/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/agent-ds/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/agent-ds/src/main/plan/plan.xml,1,1,1,1,1,0,0,1,0,0,45,45,11/08/10,2,0,0,4.857142857
 server/branches/2.2/plugins/monitoring/agent-ejb/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/agent-jar/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/agent-jmx/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/agent-sql/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/mconsole-ds/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/mconsole-ds/src/main/plan/plan.xml,1,1,1,1,1,0,0,1,0,0,45,45,11/08/10,2,0,0,4.857142857
 server/branches/2.2/plugins/monitoring/mconsole-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/mconsole-jetty-server/mconsole-itest-simple/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/mconsole-jetty-server/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/mconsole-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/mconsole-war/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/monitoring/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/myfaces/geronimo-myfaces/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/myfaces/geronimo-myfaces-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/myfaces/myfaces/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/myfaces/myfaces-deployer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/myfaces/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openejb/geronimo-openejb/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openejb/geronimo-openejb/src/main/java/org/apache/geronimo/openejb/OpenEjbSystemGBean.java,4,4,4,4,4,4,2,4,3,1.5,2,2,08/05/10,8,7,1.75,18.42857143
 server/branches/2.2/plugins/openejb/geronimo-openejb/src/main/java/org/apache/geronimo/openejb/StatelessContainerGBean.java,1,1,1,1,1,10,10,1,10,10,7,7,07/20/10,2,20,10,20.71428571
 server/branches/2.2/plugins/openejb/geronimo-openejb-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openejb/geronimo-openejb-clustering-builder-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openejb/geronimo-openejb-clustering-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openejb/openejb/pom.xml,3,3,3,3,3,2,1.666666667,3,2,1,489,166.3333333,09/05/10,6,4,1.333333333,14
 server/branches/2.2/plugins/openejb/openejb/src/main/history/dependencies.xml,1,1,1,1,1,1,1,1,6,6,2,2,10/09/10,2,7,3.5,9.142857143
 server/branches/2.2/plugins/openejb/openejb/src/main/plan/plan.xml,2,2,2,2,2,2,1.5,2,2,1,7,5,08/27/10,4,4,1.25,15.28571429
 server/branches/2.2/plugins/openejb/openejb-clustering-builder-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openejb/openejb-clustering-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openejb/openejb-clustering-wadi/src/main/plan/plan.xml,1,1,1,1,1,2,2,1,2,2,7,7,07/20/10,2,4,2,20.71428571
 server/branches/2.2/plugins/openejb/openejb-console-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openejb/openejb-console-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openejb/openejb-deployer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openejb/openejb-portlets/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openejb/openejb-portlets/src/main/i18n-resources/openejb-portlet_en.properties,1,1,1,1,1,1,1,1,1,1,7,7,07/20/10,2,2,1,20.71428571
 server/branches/2.2/plugins/openejb/openejb-portlets/src/main/java/org/apache/geronimo/console/ejbserver/EjbHelper.java,1,1,1,1,1,2,2,1,2,2,7,7,07/20/10,2,4,2,20.71428571
 server/branches/2.2/plugins/openejb/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openjpa/geronimo-openjpa/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openjpa/geronimo-persistence-jpa10/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openjpa/geronimo-persistence-jpa10-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openjpa/geronimo-persistence-jpa10-builder/src/main/java/org/apache/geronimo/persistence/builder/PersistenceUnitBuilder.java,1,1,1,1,1,4,4,1,4,4,2,2,11/12/10,2,8,4,4.285714286
 server/branches/2.2/plugins/openjpa/openjpa/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openjpa/persistence-jpa10-deployer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/openjpa/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/plancreator/plancreator-console-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/plancreator/plancreator-console-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/plancreator/plancreator-portlets/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/plancreator/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/pluto/geronimo-pluto/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/pluto/geronimo-pluto/src/main/java/org/apache/geronimo/pluto/AdminConsoleExtensionGBean.java,1,1,1,1,1,0,0,1,0,0,8,8,09/20/10,2,0,0,11.85714286
 server/branches/2.2/plugins/pluto/geronimo-pluto/src/main/java/org/apache/geronimo/pluto/impl/PageConfig.java,1,1,1,1,1,0,0,1,0,0,8,8,09/20/10,2,0,0,11.85714286
 server/branches/2.2/plugins/pluto/pluto-support/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/pluto/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/procrun/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/remote-deploy/geronimo-remote-deploy/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/remote-deploy/geronimo-remote-deploy/src/main/webapp/WEB-INF/geronimo-web.xml,1,1,1,1,1,0,0,1,0,0,17,17,11/30/10,2,0,0,1.714285714
 server/branches/2.2/plugins/remote-deploy/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/remote-deploy/remote-deploy-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/remote-deploy/remote-deploy-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/sharedlib/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/spring/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/spring/src/main/history/dependencies.xml,1,1,1,1,1,1,1,1,6,6,4,4,10/19/10,2,7,3.5,7.714285714
 server/branches/2.2/plugins/system-database/geronimo-derby/pom.xml,2,2,2,2,2,1,0.5,2,1,0.5,489,267,10/15/10,4,2,0.5,8.285714286
 server/branches/2.2/plugins/system-database/pom.xml,2,2,2,2,2,1,1,2,1,1,489,267,10/15/10,4,2,1,8.285714286
 server/branches/2.2/plugins/system-database/sysdb-console-jetty/pom.xml,3,3,3,3,3,6,2.333333333,3,6,2.333333333,489,180,10/26/10,6,12,2.333333333,6.714285714
 server/branches/2.2/plugins/system-database/sysdb-console-jetty/src/main/plan/plan.xml,1,1,1,1,1,8,8,1,0,0,6,6,11/16/10,2,8,4,3.714285714
 server/branches/2.2/plugins/system-database/sysdb-console-tomcat/pom.xml,3,3,3,3,3,6,2.333333333,3,6,2.333333333,489,180,10/26/10,6,12,2.333333333,6.714285714
 server/branches/2.2/plugins/system-database/sysdb-console-tomcat/src/main/history/dependencies.xml,1,1,1,1,1,6,6,1,1,1,2,2,11/16/10,2,7,3.5,3.714285714
 server/branches/2.2/plugins/system-database/sysdb-console-tomcat/src/main/plan/plan.xml,1,1,1,1,1,8,8,1,0,0,6,6,11/16/10,2,8,4,3.714285714
 server/branches/2.2/plugins/system-database/sysdb-portlets/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/system-database/sysdb-portlets/src/main/java/org/apache/geronimo/console/internaldb/DBViewerPortlet.java,1,1,1,1,1,0,0,1,0,0,45,45,11/08/10,2,0,0,4.857142857
 server/branches/2.2/plugins/system-database/sysdb-portlets/src/main/java/org/apache/geronimo/console/internaldb/DerbyConnectionUtil.java,3,3,3,3,3,10,3.333333333,3,5,1.666666667,45,16.66666667,11/09/10,6,15,2.5,4.714285714
 server/branches/2.2/plugins/system-database/sysdb-portlets/src/main/java/org/apache/geronimo/console/internaldb/RunSQLPortlet.java,3,3,3,3,3,7,2.333333333,3,2,0.666666667,45,16.66666667,11/11/10,6,9,1.5,4.428571429
 server/branches/2.2/plugins/system-database/sysdb-portlets/src/main/webapp/WEB-INF/view/dbwizard/selectDownload.jsp,1,1,1,1,1,0,0,1,0,0,6,6,11/16/10,2,0,0,3.714285714
 server/branches/2.2/plugins/system-database/sysdb-portlets/src/main/webapp/WEB-INF/view/internaldb/listTables.jsp,1,1,1,1,1,0,0,1,0,0,45,45,11/08/10,2,0,0,4.857142857
 server/branches/2.2/plugins/system-database/sysdb-portlets/src/main/webapp/WEB-INF/view/internaldb/runSQLNormal.jsp,1,1,1,1,1,0,0,1,0,0,45,45,11/08/10,2,0,0,4.857142857
 server/branches/2.2/plugins/system-database/sysdb-portlets/src/main/webapp/WEB-INF/view/internaldb/viewTableContents.jsp,1,1,1,1,1,0,0,1,0,0,45,45,11/08/10,2,0,0,4.857142857
 server/branches/2.2/plugins/system-database/system-database/pom.xml,2,2,2,2,2,2,1.5,2,6,3.5,489,267,10/15/10,4,8,2.5,8.285714286
 server/branches/2.2/plugins/system-database/system-database/src/main/history/dependencies.xml,1,1,1,1,1,0,0,1,5,5,45,45,11/08/10,2,5,2.5,4.857142857
 server/branches/2.2/plugins/system-database/system-database/src/main/plan/plan.xml,1,1,1,1,1,0,0,1,0,0,45,45,11/08/10,2,0,0,4.857142857
 server/branches/2.2/plugins/tomcat/geronimo-tomcat6/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/tomcat/geronimo-tomcat6-builder/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/tomcat/geronimo-tomcat6-clustering-builder-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/tomcat/geronimo-tomcat6-clustering-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/tomcat/tomcat6/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/tomcat/tomcat6/src/main/history/dependencies.xml,1,1,1,1,1,5,5,1,0,0,2,2,07/28/10,2,5,2.5,19.57142857
 server/branches/2.2/plugins/tomcat/tomcat6-clustering-builder-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/tomcat/tomcat6-clustering-wadi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/tomcat/tomcat6-deployer/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/tomcat/tomcat6-no-ha/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/uddi/geronimo-uddi-server/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/uddi/pom.xml,1,1,1,1,1,1,1,1,1,1,489,489,09/22/10,2,2,1,11.57142857
 server/branches/2.2/plugins/uddi/uddi-db/pom.xml,2,2,2,2,2,1,1,2,1,1,489,267,10/15/10,4,2,1,8.285714286
